_loss,_accuracy,_ones_ratio,_f1_score,_precision_score,_recall_score,_roc_auc_score,phase,_lamda
0.09826330286200863,0.7359213595468177,0.3338887037654115,0.4052532833020638,0.2694610778443114,0.8169440242057489,0.7714190257707269,train,0.1237595955813518
0.0938330518984149,0.7708124373119358,0.2868605817452357,0.4178343949044586,0.2867132867132867,0.7699530516431925,0.7704341339069416,val,0.1237595955813518
0.0932553187640012,0.7810797424467558,0.28776622090143633,0.46097560975609747,0.3253012048192771,0.7907949790794979,0.7852851299891871,test,0.1237595955813518
