_loss,_accuracy,_ones_ratio,_f1_score,_precision_score,_recall_score,_roc_auc_score,phase,_lamda
0.08890961347937941,0.8903698767077641,0.0004998333888703765,0.009036144578313253,1.0,0.0045385779122541605,0.5022692889561271,train,0.73
0.09160199268172713,0.8936810431293881,0.0005015045135406219,0.009345794392523364,1.0,0.004694835680751174,0.5023474178403756,val,0.73
0.09919961172498766,0.8816245666171372,0.0,0.0,0.0,0.0,0.5,test,0.73
