_loss,_accuracy,_ones_ratio,_f1_score,_precision_score,_recall_score,_roc_auc_score,phase,_lamda
0.07947697515528983,0.8060646451182939,0.27107630789736753,0.4912587412587413,0.345421020282729,0.8502269288956127,0.8254130338168382,train,0.1237595955813518
0.08625284031616409,0.779839518555667,0.2888665997993982,0.44359949302915086,0.3038194444444444,0.8215962441314554,0.798220918247648,val,0.1237595955813518
0.09430292400025447,0.7776126795443289,0.2902426944031699,0.45575757575757575,0.32081911262798635,0.7866108786610879,0.7815076865215552,test,0.1237595955813518
