_loss,_accuracy,_ones_ratio,_f1_score,_precision_score,_recall_score,_roc_auc_score,phase,_lamda
0.11849292911159638,0.9026991002999001,0.05314895034988337,0.40408163265306124,0.6206896551724138,0.29954614220877457,0.6384456043378642,train,0.27
0.1264442137275321,0.8961885656970913,0.07823470411233702,0.43902439024390244,0.5192307692307693,0.38028169014084506,0.6690852583214051,val,0.27
0.13522777308208508,0.8870728083209509,0.05398712233779099,0.3448275862068966,0.5504587155963303,0.2510460251046025,0.611758967608481,test,0.27
