_loss,_accuracy,_ones_ratio,_f1_score,_precision_score,_recall_score,_roc_auc_score,phase,_lamda
0.23513136218683356,0.9056981006331223,0.055481506164611796,0.4305835010060362,0.6426426426426426,0.3237518910741301,0.650735709626187,train,0.1237595955813518
0.22494489917066415,0.9107321965897693,0.044633901705115345,0.4105960264900662,0.6966292134831461,0.29107981220657275,0.6379598948736401,val,0.1237595955813518
0.24342470469599964,0.9014363546310055,0.05448241703813769,0.4297994269340974,0.6818181818181818,0.3138075313807531,0.6470723050162193,test,0.1237595955813518
