_loss,_accuracy,_ones_ratio,_f1_score,_precision_score,_recall_score,_roc_auc_score,phase,_lamda
0.11801624546117363,0.9006997667444185,0.03315561479506831,0.3069767441860466,0.6633165829145728,0.19969742813918306,0.5935764804054837,train,0.55
0.11888426697720496,0.9072216649949849,0.05315947843530592,0.42006269592476486,0.6320754716981132,0.3145539906103286,0.6463280901956752,val,0.55
0.12229524341002734,0.8930163447251115,0.02526002971768202,0.2551724137931034,0.7254901960784313,0.15481171548117154,0.5734732734709228,test,0.55
