_loss,_accuracy,_ones_ratio,_f1_score,_precision_score,_recall_score,_roc_auc_score,phase,_lamda
0.3136777147993331,0.8898700433188937,0.0,0.0,0.0,0.0,0.5,train,0.1237595955813518
0.28848632192659523,0.8931795386158475,0.0,0.0,0.0,0.0,0.5,val,0.1237595955813518
0.2867954520969003,0.8816245666171372,0.0,0.0,0.0,0.0,0.5,test,0.1237595955813518
