_loss,_accuracy,_ones_ratio,_f1_score,_precision_score,_recall_score,_roc_auc_score,phase,_lamda
0.16410240378033436,0.8898700433188937,0.0,0.0,0.0,0.0,0.5,train,0.18
0.1628044199202221,0.8931795386158475,0.0,0.0,0.0,0.0,0.5,val,0.18
0.1413275766868648,0.8816245666171372,0.0,0.0,0.0,0.0,0.5,test,0.18
