_loss,_accuracy,_ones_ratio,_f1_score,_precision_score,_recall_score,_roc_auc_score,phase,_lamda
0.14279179814278145,0.8898700433188937,0.0,0.0,0.0,0.0,0.5,train,0.1237595955813518
0.1409102423619124,0.8931795386158475,0.0,0.0,0.0,0.0,0.5,val,0.1237595955813518
0.11077903050960675,0.787518573551263,0.2743932639920753,0.4590163934426229,0.3285198555956679,0.7615062761506276,0.7762587560528418,test,0.1237595955813518
